-7.183847576379776001e-02
-1.188104674220085144e-01
-2.384295016527175903e-01
1.908414624631404877e-02
3.378851339221000671e-02
6.307940185070037842e-02
1.364183127880096436e-01
1.402506045997142792e-02
3.480940684676170349e-02
6.493607163429260254e-02
1.374303847551345825e-01
8.627258986234664917e-02
-7.342677563428878784e-02
-1.440232396125793457e-01
-3.194248378276824951e-01
8.681037463247776031e-03
-5.172325670719146729e-02
-8.026760816574096680e-02
-1.614801436662673950e-01
-1.586012691259384155e-01
